route,airline,departure_point,arrival_point,aircraft_model,departure_time,arrival_time
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,20.03.2025 08:05,20.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,21.03.2025 08:05,21.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,22.03.2025 08:05,22.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,23.03.2025 08:05,23.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,24.03.2025 08:05,24.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,25.03.2025 08:05,25.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,26.03.2025 08:05,26.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,27.03.2025 08:05,27.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,28.03.2025 08:05,28.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,29.03.2025 08:05,29.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,30.03.2025 08:10,30.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,31.03.2025 08:10,31.03.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,01.04.2025 08:10,01.04.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,02.04.2025 08:10,02.04.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,03.04.2025 08:10,03.04.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,04.04.2025 08:10,04.04.2025 08:35
S7 2602,S7,"Барнаул, BAX","Москва, MOW",Airbus A320,07.03.2025 08:05,07.03.2025 08:35
S7 5562,S7,"Фергана, FEG","Новосибирск, OVB",Boeing 737-800,12.03.2025 15:40,12.03.2025 20:25
S7 5562,S7,"Фергана, FEG","Новосибирск, OVB",Boeing 737-800,19.03.2025 15:40,19.03.2025 20:25
S7 5562,S7,"Фергана, FEG","Новосибирск, OVB",Boeing 737-800,26.03.2025 15:40,26.03.2025 20:25
S7 5562,S7,"Фергана, FEG","Новосибирск, OVB",Boeing 737-800,05.04.2025 00:20,05.04.2025 05:10
S7 5562,S7,"Фергана, FEG","Новосибирск, OVB",Boeing 737-800,12.03.2025 15:40,12.03.2025 20:25
S7 6330,S7,"Фергана, FEG","Иркутск, IKT",Boeing 737-800,04.04.2025 23:25,04.04.2025 06:25
S7 6330,S7,"Фергана, FEG","Иркутск, IKT",Boeing 737-800,11.04.2025 23:25,11.04.2025 06:25
S7 6330,S7,"Фергана, FEG","Иркутск, IKT",Boeing 737-800,18.04.2025 23:25,18.04.2025 06:25
S7 6330,S7,"Фергана, FEG","Иркутск, IKT",Boeing 737-800,25.04.2025 23:25,25.04.2025 06:25
S7 6330,S7,"Фергана, FEG","Иркутск, IKT",Boeing 737-800,02.05.2025 23:25,02.05.2025 06:25
S7 6330,S7,"Фергана, FEG","Иркутск, IKT",Boeing 737-800,07.03.2025 00:20,07.03.2025 07:40
S7 5010,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Airbus A320,26.04.2025 22:50,26.04.2025 07:05
S7 5010,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,30.04.2025 22:50,30.04.2025 07:05
S7 5010,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,01.05.2025 22:50,01.05.2025 07:05
S7 5010,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,10.05.2025 22:50,10.05.2025 07:05
S7 5010,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Airbus A321,07.03.2025 13:55,07.03.2025 22:10
S7 5010,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,07.03.2025 16:45,07.03.2025 01:05
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,30.05.2025 18:45,30.05.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,31.05.2025 18:45,31.05.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,01.06.2025 18:45,01.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,02.06.2025 18:45,02.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,03.06.2025 18:45,03.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,04.06.2025 18:45,04.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,05.06.2025 18:45,05.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,06.06.2025 18:45,06.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,07.06.2025 18:45,07.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,08.06.2025 18:45,08.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,09.06.2025 18:45,09.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,10.06.2025 18:45,10.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,11.06.2025 18:45,11.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,12.06.2025 18:45,12.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,13.06.2025 18:45,13.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,14.06.2025 18:45,14.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,15.06.2025 18:45,15.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,16.06.2025 18:45,16.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,17.06.2025 18:45,17.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,18.06.2025 18:45,18.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,19.06.2025 18:45,19.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,20.06.2025 18:45,20.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,21.06.2025 18:45,21.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,22.06.2025 18:45,22.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,23.06.2025 18:45,23.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,24.06.2025 18:45,24.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,25.06.2025 18:45,25.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,26.06.2025 18:45,26.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,27.06.2025 18:45,27.06.2025 03:00
S7 5008,S7,"Санкт-Петербург, LED","Новосибирск, OVB",Boeing 737-800,28.06.2025 18:45,28.06.2025 03:00
